image_path,split,label,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_path
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/SAaZQym1IvIO4_CobxEhMA.jpg,test,regulatory--stop--g1,1728,858,1826,972,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/SAaZQym1IvIO4_CobxEhMA_1728-858-1826-972_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/SE5ZApSYSbazkZNuP29J9Q.jpg,train,information--pedestrians-crossing--g1,988,929,1039,1006,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/SE5ZApSYSbazkZNuP29J9Q_988-929-1039-1006_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/SK0xby8Ro9Bmt0lV62IEnQ.jpg,train,information--pedestrians-crossing--g1,663,1575,826,1733,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/SK0xby8Ro9Bmt0lV62IEnQ_663-1575-826-1733_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/SK0xby8Ro9Bmt0lV62IEnQ.jpg,train,information--pedestrians-crossing--g1,2522,1770,2586,1844,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/SK0xby8Ro9Bmt0lV62IEnQ_2522-1770-2586-1844_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/SK0xby8Ro9Bmt0lV62IEnQ.jpg,train,information--pedestrians-crossing--g1,2521,1519,2727,1717,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/SK0xby8Ro9Bmt0lV62IEnQ_2521-1519-2727-1717_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/SK0xby8Ro9Bmt0lV62IEnQ.jpg,train,information--pedestrians-crossing--g1,757,1762,821,1822,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/SK0xby8Ro9Bmt0lV62IEnQ_757-1762-821-1822_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/SOjHYx6SgcKvNtVNhpxHCA.jpg,train,other-sign,1908,915,2169,1098,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/SOjHYx6SgcKvNtVNhpxHCA_1908-915-2169-1098_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/SRc3GyYDtCrWLnTst5QqBA.jpg,test,regulatory--yield--g1,3890,1484,3977,1549,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/SRc3GyYDtCrWLnTst5QqBA_3890-1484-3977-1549_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/SS-X-Ti3Q4JLVgAnIuxsXQ.jpg,test,regulatory--no-entry--g1,714,975,736,1000,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/SS-X-Ti3Q4JLVgAnIuxsXQ_714-975-736-1000_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/SWPikw9aQW6panoYMiH2ug.jpg,train,regulatory--stop--g1,1980,279,2199,497,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/SWPikw9aQW6panoYMiH2ug_1980-279-2199-497_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/SY69FbWcFGyxCMEfnDNI9Q.jpg,test,regulatory--no-entry--g1,2889,1638,2947,1688,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/SY69FbWcFGyxCMEfnDNI9Q_2889-1638-2947-1688_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/SarWfLQq2vCBCdHmVlCgHg.jpg,val,regulatory--yield--g1,1405,2002,1458,2052,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/SarWfLQq2vCBCdHmVlCgHg_1405-2002-1458-2052_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Sc61kDaK9T2gSZSFCsba5g.jpg,train,regulatory--no-entry--g1,1118,1680,1155,1719,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/Sc61kDaK9T2gSZSFCsba5g_1118-1680-1155-1719_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/SendONpix6UyG2y9Lrwi2g.jpg,test,regulatory--stop--g1,2779,2075,2989,2308,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/SendONpix6UyG2y9Lrwi2g_2779-2075-2989-2308_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/SeoJAQzkz-0JqlSevxKG2A.jpg,val,regulatory--no-entry--g1,1357,1279,1437,1359,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/SeoJAQzkz-0JqlSevxKG2A_1357-1279-1437-1359_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Sep8QCliZPJeOw9HgY9n6w.jpg,test,information--pedestrians-crossing--g1,2174,1673,2237,1752,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/Sep8QCliZPJeOw9HgY9n6w_2174-1673-2237-1752_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/SgohPP2HQbGoJ7gwNvpQkA.jpg,train,regulatory--stop--g1,2088,1716,2148,1775,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/SgohPP2HQbGoJ7gwNvpQkA_2088-1716-2148-1775_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/SjZoxy86AFPEnPg8vudL8g.jpg,train,regulatory--yield--g1,2115,1317,2192,1388,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/SjZoxy86AFPEnPg8vudL8g_2115-1317-2192-1388_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/SmCjcJf3R6acCrneqiuZDQ.jpg,train,regulatory--no-entry--g1,1331,2081,1387,2202,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/SmCjcJf3R6acCrneqiuZDQ_1331-2081-1387-2202_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/SsHUq3eZ5KvSKv3-libszw.jpg,train,other-sign,2537,1592,2707,1753,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/SsHUq3eZ5KvSKv3-libszw_2537-1592-2707-1753_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/SsHUq3eZ5KvSKv3-libszw.jpg,train,other-sign,895,1526,1137,1625,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/SsHUq3eZ5KvSKv3-libszw_895-1526-1137-1625_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/SsHUq3eZ5KvSKv3-libszw.jpg,train,other-sign,1187,1503,1532,1617,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/SsHUq3eZ5KvSKv3-libszw_1187-1503-1532-1617_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/SvfB23i16SpV0ugJJ7eYgQ.jpg,train,regulatory--stop--g1,422,564,438,581,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/SvfB23i16SpV0ugJJ7eYgQ_422-564-438-581_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/SxNFSjSHjGtPk3yXcG0L-g.jpg,train,regulatory--stop--g1,1150,1598,1216,1665,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/SxNFSjSHjGtPk3yXcG0L-g_1150-1598-1216-1665_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/SyrTuifFRruW13pUXsgiJg.jpg,train,regulatory--yield--g1,3184,1208,3452,1439,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/SyrTuifFRruW13pUXsgiJg_3184-1208-3452-1439_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/T07eXFfxmGRRFUHIpIXd5g.jpg,train,regulatory--stop--g1,1473,1444,1531,1511,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/T07eXFfxmGRRFUHIpIXd5g_1473-1444-1531-1511_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/T0ggeOQzp7AV5NKN2KGQ3w.jpg,test,information--pedestrians-crossing--g1,2895,1895,2958,1941,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/T0ggeOQzp7AV5NKN2KGQ3w_2895-1895-2958-1941_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/T3FKJ2-Gi92XuCoFgpo8Dg.jpg,train,regulatory--yield--g1,1396,572,1685,903,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/T3FKJ2-Gi92XuCoFgpo8Dg_1396-572-1685-903_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/T4ViIQyV8XOBsnc3uaUb6A.jpg,train,other-sign,1753,1300,1854,1414,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/T4ViIQyV8XOBsnc3uaUb6A_1753-1300-1854-1414_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/T4ViIQyV8XOBsnc3uaUb6A.jpg,train,other-sign,1865,1304,1967,1416,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/T4ViIQyV8XOBsnc3uaUb6A_1865-1304-1967-1416_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/T7UZXxzErrxIYIyFGDXPzQ.jpg,train,regulatory--stop--g1,2073,1822,2126,1879,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/T7UZXxzErrxIYIyFGDXPzQ_2073-1822-2126-1879_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/T9Yj64u1pLTzJlI_8kTHfQ.jpg,train,regulatory--no-entry--g1,1438,789,1467,819,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/T9Yj64u1pLTzJlI_8kTHfQ_1438-789-1467-819_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TDoPJoFb8fr3nczbukzfpw.jpg,test,regulatory--stop--g1,2079,645,2179,744,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/TDoPJoFb8fr3nczbukzfpw_2079-645-2179-744_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TEUp9awxxEG2OsMZwdgatQ.jpg,train,other-sign,387,1405,793,1730,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/TEUp9awxxEG2OsMZwdgatQ_387-1405-793-1730_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TEUp9awxxEG2OsMZwdgatQ.jpg,train,other-sign,2376,1486,2497,1593,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/TEUp9awxxEG2OsMZwdgatQ_2376-1486-2497-1593_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TEUp9awxxEG2OsMZwdgatQ.jpg,train,other-sign,1794,1580,1839,1625,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/TEUp9awxxEG2OsMZwdgatQ_1794-1580-1839-1625_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TJTiIfTM9ziM8_WbOAzR6g.jpg,train,information--pedestrians-crossing--g1,276,416,321,465,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/TJTiIfTM9ziM8_WbOAzR6g_276-416-321-465_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TKsM3ZxkdsHOQFatFphMRQ.jpg,train,regulatory--no-entry--g1,1118,1681,1155,1719,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/TKsM3ZxkdsHOQFatFphMRQ_1118-1681-1155-1719_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TLZ74t2ZBGSCIdSdShEzcQ.jpg,train,information--pedestrians-crossing--g1,1644,1641,1707,1706,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/TLZ74t2ZBGSCIdSdShEzcQ_1644-1641-1707-1706_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TMP7p-PLtynlRgXueHMSUQ.jpg,val,information--pedestrians-crossing--g1,867,223,917,262,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/TMP7p-PLtynlRgXueHMSUQ_867-223-917-262_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TPkw_IXF4QXgptKj9zeYJQ.jpg,test,regulatory--stop--g1,1695,1178,1748,1229,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/TPkw_IXF4QXgptKj9zeYJQ_1695-1178-1748-1229_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TRzzWjuSejYJtqCiXdP7tg.jpg,train,other-sign,1557,1586,1671,1617,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/TRzzWjuSejYJtqCiXdP7tg_1557-1586-1671-1617_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TRzzWjuSejYJtqCiXdP7tg.jpg,train,other-sign,1561,1490,1675,1609,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/TRzzWjuSejYJtqCiXdP7tg_1561-1490-1675-1609_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TRzzWjuSejYJtqCiXdP7tg.jpg,train,other-sign,1608,1491,1667,1515,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/TRzzWjuSejYJtqCiXdP7tg_1608-1491-1667-1515_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TRzzWjuSejYJtqCiXdP7tg.jpg,train,other-sign,1594,1512,1618,1537,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/TRzzWjuSejYJtqCiXdP7tg_1594-1512-1618-1537_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TWsJtj2Z7fIhyqrN1XISbA.jpg,val,regulatory--yield--g1,2157,1813,2210,1864,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/TWsJtj2Z7fIhyqrN1XISbA_2157-1813-2210-1864_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TYURHtwIZeGwVleYh_mRWg.jpg,val,regulatory--no-entry--g1,937,280,955,329,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/TYURHtwIZeGwVleYh_mRWg_937-280-955-329_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TYWiBGmWUSWuAeVE4AzP5Q.jpg,train,regulatory--no-entry--g1,489,1492,653,1643,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/TYWiBGmWUSWuAeVE4AzP5Q_489-1492-653-1643_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TYWiBGmWUSWuAeVE4AzP5Q.jpg,train,regulatory--no-entry--g1,745,1556,774,1584,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/TYWiBGmWUSWuAeVE4AzP5Q_745-1556-774-1584_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TZR5d72GWkTDnbl-O4kV4Q.jpg,train,regulatory--no-entry--g1,1824,910,1852,949,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/TZR5d72GWkTDnbl-O4kV4Q_1824-910-1852-949_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TZR5d72GWkTDnbl-O4kV4Q.jpg,train,regulatory--no-entry--g1,1641,880,1659,918,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/TZR5d72GWkTDnbl-O4kV4Q_1641-880-1659-918_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TZdtwbH1poR2SwD6QQxvPw.jpg,val,regulatory--yield--g1,2090,674,2300,885,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/TZdtwbH1poR2SwD6QQxvPw_2090-674-2300-885_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TbStF21LeWy-lzeWG0t5NQ.jpg,train,regulatory--no-entry--g1,588,1045,661,1159,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/TbStF21LeWy-lzeWG0t5NQ_588-1045-661-1159_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TfBKyOPC-BCjioOUI7Xeng.jpg,val,regulatory--stop--g1,1428,1127,1456,1159,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/TfBKyOPC-BCjioOUI7Xeng_1428-1127-1456-1159_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ThzlXRxhOBOtPwKOGhAfBQ.jpg,train,regulatory--stop--g1,857,311,928,382,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/ThzlXRxhOBOtPwKOGhAfBQ_857-311-928-382_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Tj85j1QrnrTkqw5NAzNt7w.jpg,train,other-sign,1193,943,1250,993,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/Tj85j1QrnrTkqw5NAzNt7w_1193-943-1250-993_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Tp5R5oFktYvUzsv_QEqT2w.jpg,train,other-sign,1672,1784,1701,1821,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/Tp5R5oFktYvUzsv_QEqT2w_1672-1784-1701-1821_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Tp5R5oFktYvUzsv_QEqT2w.jpg,train,other-sign,1834,1808,1858,1824,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/Tp5R5oFktYvUzsv_QEqT2w_1834-1808-1858-1824_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Tp5R5oFktYvUzsv_QEqT2w.jpg,train,other-sign,1830,1787,1859,1812,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/Tp5R5oFktYvUzsv_QEqT2w_1830-1787-1859-1812_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Tp5R5oFktYvUzsv_QEqT2w.jpg,train,other-sign,1594,1798,1608,1815,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/Tp5R5oFktYvUzsv_QEqT2w_1594-1798-1608-1815_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TpUnwnQrWFDY3U9478tixg.jpg,train,regulatory--yield--g1,954,802,1017,859,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/TpUnwnQrWFDY3U9478tixg_954-802-1017-859_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TpwHy4HXn9CGkRdAFO-ssA.jpg,test,information--pedestrians-crossing--g1,473,700,547,774,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/TpwHy4HXn9CGkRdAFO-ssA_473-700-547-774_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TpwHy4HXn9CGkRdAFO-ssA.jpg,test,information--pedestrians-crossing--g1,203,825,248,867,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/TpwHy4HXn9CGkRdAFO-ssA_203-825-248-867_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TpwHy4HXn9CGkRdAFO-ssA.jpg,test,information--pedestrians-crossing--g1,1513,689,1593,763,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/TpwHy4HXn9CGkRdAFO-ssA_1513-689-1593-763_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TrSsbDwMwI9sj4NMUoICDw.jpg,train,regulatory--no-entry--g1,2249,1015,2294,1120,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/TrSsbDwMwI9sj4NMUoICDw_2249-1015-2294-1120_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TuQ7Bbn2N3rSzhBfHFm5ew.jpg,train,regulatory--yield--g1,2536,196,3126,634,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/TuQ7Bbn2N3rSzhBfHFm5ew_2536-196-3126-634_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TvBHqUsPIkQ4ePoNjhbKkw.jpg,train,regulatory--no-entry--g1,1350,914,1365,929,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/TvBHqUsPIkQ4ePoNjhbKkw_1350-914-1365-929_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TvBHqUsPIkQ4ePoNjhbKkw.jpg,train,regulatory--no-entry--g1,1241,912,1257,928,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/TvBHqUsPIkQ4ePoNjhbKkw_1241-912-1257-928_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TxC2Pf2n2jR-BL84a3kj1A.jpg,train,regulatory--yield--g1,2055,2008,2114,2071,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/TxC2Pf2n2jR-BL84a3kj1A_2055-2008-2114-2071_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/U2NrgBp7ZgemIfL1iURDWA.jpg,val,regulatory--no-entry--g1,2610,2484,2691,2578,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/U2NrgBp7ZgemIfL1iURDWA_2610-2484-2691-2578_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/U32il-Xoi21aUBGC9Vd0dg.jpg,train,regulatory--stop--g1,1226,490,1256,521,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/U32il-Xoi21aUBGC9Vd0dg_1226-490-1256-521_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/U4QYrHj7NghpkseIlE3U2g.jpg,val,regulatory--stop--g1,234,884,291,942,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/U4QYrHj7NghpkseIlE3U2g_234-884-291-942_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/U4famAXonLYtCZKrBokiiQ.jpg,train,regulatory--yield--g1,964,1518,1023,1570,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/U4famAXonLYtCZKrBokiiQ_964-1518-1023-1570_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/U5zllMwMRLxyuCVZp2sM0w.jpg,train,regulatory--stop--g1,2214,1805,2242,1834,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/U5zllMwMRLxyuCVZp2sM0w_2214-1805-2242-1834_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/U5zllMwMRLxyuCVZp2sM0w.jpg,train,regulatory--stop--g1,3057,1255,3247,1515,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/U5zllMwMRLxyuCVZp2sM0w_3057-1255-3247-1515_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/U8ihSYp0H8FxbazvJZYr3g.jpg,train,regulatory--stop--g1,1869,2025,1908,2064,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/U8ihSYp0H8FxbazvJZYr3g_1869-2025-1908-2064_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/U97WpDtFCNLplHU3Ply5Pw.jpg,val,other-sign,1230,1077,1423,1182,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/U97WpDtFCNLplHU3Ply5Pw_1230-1077-1423-1182_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/U97WpDtFCNLplHU3Ply5Pw.jpg,val,other-sign,1231,1150,1424,1250,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/U97WpDtFCNLplHU3Ply5Pw_1231-1150-1424-1250_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/U97WpDtFCNLplHU3Ply5Pw.jpg,val,other-sign,1227,1225,1423,1325,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/U97WpDtFCNLplHU3Ply5Pw_1227-1225-1423-1325_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/U97WpDtFCNLplHU3Ply5Pw.jpg,val,other-sign,1199,1304,1441,1396,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/U97WpDtFCNLplHU3Ply5Pw_1199-1304-1441-1396_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/U97WpDtFCNLplHU3Ply5Pw.jpg,val,other-sign,1361,1256,1389,1305,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/U97WpDtFCNLplHU3Ply5Pw_1361-1256-1389-1305_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/U97WpDtFCNLplHU3Ply5Pw.jpg,val,other-sign,1361,1180,1391,1232,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/U97WpDtFCNLplHU3Ply5Pw_1361-1180-1391-1232_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/U97WpDtFCNLplHU3Ply5Pw.jpg,val,other-sign,1339,1323,1381,1376,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/U97WpDtFCNLplHU3Ply5Pw_1339-1323-1381-1376_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/U97WpDtFCNLplHU3Ply5Pw.jpg,val,other-sign,1364,1107,1392,1165,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/U97WpDtFCNLplHU3Ply5Pw_1364-1107-1392-1165_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/UASzEoRaXJWNFVP_vd37Uw.jpg,train,other-sign,2078,1918,2115,1991,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/UASzEoRaXJWNFVP_vd37Uw_2078-1918-2115-1991_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/UAaLaFzEXZoGl2icR206ZA.jpg,test,information--pedestrians-crossing--g1,1846,1581,1897,1630,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/UAaLaFzEXZoGl2icR206ZA_1846-1581-1897-1630_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/UAaLaFzEXZoGl2icR206ZA.jpg,test,information--pedestrians-crossing--g1,1304,1582,1356,1632,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/UAaLaFzEXZoGl2icR206ZA_1304-1582-1356-1632_information--pedestrians-crossing--g1.png
